id,source_id,asassn_name,other_names,raj2000,dej2000,l,b,mean_vmag,amplitude,period,variable_type,class_probability,lksl_statistic,rfr_score,epoch_hjd,gdr2_id,phot_g_mean_mag,e_phot_g_mean_mag,phot_bp_mean_mag,e_phot_bp_mean_mag,phot_rp_mean_mag,e_phot_rp_mean_mag,bp_rp,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,vt,dist,allwise_id,j_mag,e_j_mag,h_mag,e_h_mag,k_mag,e_k_mag,w1_mag,e_w1_mag,w2_mag,e_w2_mag,w3_mag,e_w3_mag,w4_mag,e_w4_mag,j_k,w1_w2,w3_w4,apass_dr9_id,apass_vmag,e_apass_vmag,apass_bmag,e_apass_bmag,apass_gpmag,e_apass_gpmag,apass_rpmag,e_apass_rpmag,apass_ipmag,e_apass_ipmag,b_v,e_b_v,vector_x,vector_y,vector_z,reference,periodic,classified,asassn_discovery,created_at,updated_at,edr3_source_id,galex_id,FUVmag,e_FUVmag,NUVmag,e_NUVmag,tic_id,pm,ruwe
32dbb0e2-bb5f-57d3-b734-3de8091fdf00,428062,ASASSN-V J074905.27-233400.4,BV Pup,117.27196,-23.56679,240.31649,1.18797,14.52,1.76,29.1889569,UGSS,,0.6,0.66,2457304.14449,5710870820677042176,14.522073,0.032621,14.818832,0.117569,13.991858,0.071697,0.826975,1.7459,0.0258,67.6831,-5.37,0.019,4.272,0.023,57.7825459169482,562.900513,J074905.24-233400.1,13.336,0.026,12.889,0.026,12.79,0.032,12.501,0.023,12.416,0.024,11.847,0.224,8.882,,0.546,0.085,2.965,46399822,14.836,0.746,15.206,0.913,14.941,0.86,14.606,0.574,14.252,0.689,0.37,0.802,-0.419997057911988,0.814707421371668,-0.399817819646901,The ASAS-SN Catalog of Variable Stars: II,true,false,false,2019-04-16 09:55:44 UTC,2021-08-05 17:01:29 UTC,EDR3 5710870820677041664,,,,,,TIC 141515717,6.862,1.885
e61319bc-c761-5518-ab4e-2eab5fb876b6,126664,ASASSN-V J075116.99+100016.5,SDSS J075117.00+100016.2,117.82081,10.00458,210.60353,17.78755,17.3,2.79,642.6224265,UG,,0.41,0.78,2457363.99495,3150339377539742208,18.394526,0.008002,18.46284,0.03074,18.179909,0.037885,0.28293,2.1903,0.1431,15.306,-14.078,0.161,0.55,0.092,144.687579739385,461.550507,J075116.97+100016.3,,,,,,,16.577,0.091,16.159,0.213,12.479,,8.878,,,0.418,3.601,,,,,,,,,,,,,0.02,-0.459611070756772,0.870963046447442,0.173726898783135,The ASAS-SN Catalog of Variable Stars: II,true,false,false,2019-04-16 09:55:43 UTC,2021-08-05 17:09:46 UTC,EDR3 3150339377539742336,GALEX J075117.0+100016,18.2427,0.0447,17.9957,0.0285,TIC 760463960,14.089,1.001
dfaca026-352d-536b-8f6f-a226ec388ca0,123167,ASASSN-V J075117.19+144424.3,PQ Gem,117.82161,14.74009,206.06039,19.7693,14.22,0.34,,DQ,,0.53,0.89,2458003.12939,3164551664840579584,17.720332,0.00309,18.484306,0.033335,16.574116,0.009077,1.910191,1.0943,0.142,7.7043,-2.94,0.157,-2.87,0.079,23.3277085867946,834.831665,J075117.28+144423.8,13.494,0.029,13.201,0.034,12.996,0.039,12.429,0.022,12.265,0.024,11.712,0.258,8.415,,0.498,0.164,3.297,22845735,14.162,0.17,14.415,0.272,14.207,0.131,14.088,0.132,14.065,0.08,0.253,0.033,-0.45136045936857,0.855299203949492,0.254434682073726,The ASAS-SN Catalog of Variable Stars: II,false,false,false,2019-04-16 09:55:43 UTC,2021-08-05 16:37:48 UTC,EDR3 3164551664840579456,GALEX J075117.3+144424,15.6003,0.0173,15.2811,0.0099,TIC 761873190,4.109,1.028
4dd1d74a-885a-5050-b967-defe55603378,633556,ASASSN-V J075213.07-484420.7,ASASSN-17qd,118.05446,-48.73908,262.53304,-10.89037,17.33,1.42,0.7379594,UG,,0.42,0.72,2458082.81289,,,,,,,,,,,,,,,,,,J075213.66-484419.2,16.677,0.135,16.156,0.172,15.663,,16.04,0.046,16.096,0.122,12.95,,8.833,,1.014,-0.056,4.117,,,,,,,,,,,,,0.239,-0.310164711123283,0.581999759477055,-0.751714129135844,The ASAS-SN Catalog of Variable Stars: II,true,false,false,2019-04-16 09:55:44 UTC,2019-04-16 09:55:44 UTC,,,,,,,,,
23d89955-5e1b-562e-99fc-d5317c5654b9,272319,ASASSN-V J075242.46-545119.5,6dFGS g0752425-545120,118.17692,-54.85542,268.07356,-13.74037,16.11,2.29,229.1560588,UG,,0.25,0.84,2458193.57922,5488313999169660928,17.089691,0.022382,17.512125,0.096563,16.301107,0.065935,1.211018,1.4685,0.0547,26.8335,2.53,0.057,19.15,0.07,134.570542647968,680.384766,J075242.47-545119.1,14.639,0.03,14.156,0.04,13.95,0.047,13.839,0.024,13.641,0.026,13.178,0.537,9.462,,0.689,0.198,3.716,,,,,,,,,,,,,0.203,-0.271815524129979,0.507424511138181,-0.817702076760309,The ASAS-SN Catalog of Variable Stars: II,true,false,false,2019-04-16 09:55:44 UTC,2021-08-05 16:49:15 UTC,EDR3 5488313999169660928,,,,,,TIC 340985857,19.316,0.996
b060e0bf-ad6e-50c2-95c1-2f5d36fedcfa,148601,ASASSN-V J075258.34+043933.4,MASTER OT J075258.03+043936.6,118.2431,4.65928,215.80746,15.80451,17.0,1.37,,UG,,0.75,0.87,2457446.84074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023,-0.471649783662191,0.878036525135947,0.0812301797277274,The ASAS-SN Catalog of Variable Stars: II,false,false,false,2019-04-16 09:55:43 UTC,2019-04-16 09:55:43 UTC,,,,,,,,,
16706220-6bc8-55e7-8806-fce27095c91d,121218,ASASSN-V J075414.47+313215.7,CSS 110414:075414+313216,118.5603,31.53769,189.2217,26.34509,17.41,3.23,,UGSU,,0.61,0.92,2457320.00861,880693906019213824,19.721209,0.008766,19.894321,0.06734,19.511398,0.072069,0.382923,1.8633,0.134,13.9091,-5.485,0.399,-4.159,0.265,61.1280200887045,533.76123,J075414.51+313216.1,,,,,,,17.143,0.139,17.294,,12.315,,8.706,,,-0.151,3.609,,,,,,,,,,,,,0.053,-0.407468693424553,0.748584130456333,0.523059330772163,The ASAS-SN Catalog of Variable Stars: II,false,false,false,2019-04-16 09:55:43 UTC,2021-08-05 16:46:43 UTC,EDR3 880693906019213824,GALEX J075414.4+313216,21.6083,0.4088,21.0049,0.2504,TIC 740763286,6.884,1.013
9db5cc09-9056-5760-b4ad-07dd704228b4,262216,ASASSN-V J075415.49-241936.6,BX Pup,118.56454,-24.32682,241.57372,1.81535,15.55,1.93,,UGZ,,0.61,0.89,2458206.63036,5698588863483876352,15.296757,0.029937,15.434958,0.100897,14.851864,0.06794,0.583094,1.3119,0.0353,37.1334,1.414,0.024,-5.585,0.031,36.9519052917213,739.019226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.387,-0.435693854778214,0.800297149656169,-0.411940938922939,The ASAS-SN Catalog of Variable Stars: II,false,false,false,2019-04-16 09:55:44 UTC,2021-08-05 16:44:05 UTC,EDR3 5698588863483876096,,,,,,TIC 128898689,5.761,1.43
5da80bc6-fd57-5d91-8656-bc33ff9a68c1,118828,ASASSN-V J075450.16+091019.6,MASTER OT J075450.18+091020.2,118.709,9.17211,211.79046,18.21855,17.59,1.99,,UGSU,,0.85,0.84,2457271.13432,,21.005991,0.037934,20.615295,0.202625,20.482523,0.232058,0.132772,,,,,,,,,,J075450.16+091010.2,,,,,,,17.351,0.15,17.086,0.448,11.806,,8.817,,,0.265,2.989,,,,,,,,,,,,,0.019,-0.474219361517223,0.865856470405604,0.159400658150924,The ASAS-SN Catalog of Variable Stars: II,false,false,false,2019-04-16 09:55:43 UTC,2021-08-05 16:28:29 UTC,EDR3 3147178109809800960,GALEX J075450.1+091018,21.7741,0.2909,21.1117,0.186,TIC 760316125,,
be00ede6-f980-519f-982f-84f2b15d46a3,118527,ASASSN-V J075526.99+110550.8,ASASSN-15sw,118.86246,11.09744,210.02219,19.18003,16.57,0.91,,UG,,0.87,0.83,2457361.99444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024,-0.473682636514408,0.859404987482487,0.192478121756697,The ASAS-SN Catalog of Variable Stars: II,false,false,false,2019-04-16 09:55:44 UTC,2019-04-16 09:55:44 UTC,,,,,,,,,
b8f4aba0-e6be-51ff-b03d-68f84ae2fe60,441952,ASASSN-V J075535.47-101950.1,ASASSN-16cf,118.89779,-10.33058,229.62488,9.21442,16.0,0.6,,UG,,0.79,0.83,2457441.63992,3037391594602316800,20.028885,0.03263,20.38277,0.132595,19.500046,0.114142,0.882725,1.271,0.6964,1.8251,2.92,0.856,-14.983,0.605,8.10098560457886,8931.69727,J075535.41-101944.9,,,,,,,16.077,0.059,15.669,0.123,12.286,,9.009,,,0.408,3.277,,,,,,,,,,,,,0.116,-0.475414897147164,0.861291118793967,-0.179327310405272,The ASAS-SN Catalog of Variable Stars: II,false,false,false,2019-04-16 09:55:44 UTC,2021-08-05 16:34:13 UTC,EDR3 3037391594602316544,GALEX J075535.4-101949,,,21.8252,0.3493,TIC 750845388,15.265,0.972
bde160a3-c549-50d7-b1c8-8fe775a04ac9,649638,ASASSN-V J075535.88-670013.4,MASTER OT J075535.88-670013.4,118.8995,-67.00372,279.55215,-18.8854,17.0,0.91,,UG,,0.79,0.69,2457263.91992,,,,,,,,,,,,,,,,,,J075535.72-670021.1,,,,,,,16.919,0.054,16.995,0.179,13.262,0.438,9.248,,,-0.076,4.014,,,,,,,,,,,,,0.13,-0.188801602568767,0.342020567410755,-0.920530220218484,The ASAS-SN Catalog of Variable Stars: II,false,false,false,2019-04-16 09:55:43 UTC,2019-04-16 09:55:43 UTC,,,,,,,,,
9089bf07-703a-5ba1-be88-e9249b0f47bc,111058,ASASSN-V J075540.69+264617.6,SDSS J075540.64+264618.6,118.91954,26.77156,194.36072,25.16396,17.13,0.74,0.1334102,UG,,0.49,0.74,2457825.90207,,18.742605,0.116571,18.04631,0.253245,17.51327,0.211534,0.533041,2.7934,0.1246,22.4267,-10.284,0.109,-36.896,0.07,508.145315820409,357.28653,J075540.59+264619.4,,,,,,,17.346,0.16,16.608,0.312,11.936,,9.002,,,0.738,2.934,,,,,,,,,,,,,0.042,-0.431745645964996,0.781475860580952,0.450434430877047,The ASAS-SN Catalog of Variable Stars: II,true,false,false,2019-04-16 09:55:44 UTC,2021-08-05 16:28:26 UTC,EDR3 874545471356863104,GALEX J075540.5+264618,21.4288,0.3727,20.781,0.2188,TIC 740648429,38.303,1.039
0e80683b-6c12-5c4a-bde7-f2454719eea5,482896,ASASSN-V J075600.37-025115.0,ASASSN-15tc,119.00156,-2.85418,223.03421,12.96891,15.43,2.83,,UG,,0.78,0.87,2458041.8196,3081121787677797376,16.616264,0.02602,16.8892,0.100825,16.058775,0.063705,0.830425,1.4874,0.0671,22.1791,6.062,0.059,-10.456,0.049,86.9064180342939,659.197571,J075600.31-025115.5,15.018,0.039,14.579,0.06,14.577,0.089,14.254,0.028,14.121,0.046,12.304,,9.009,,0.441,0.133,3.295,,,,,,,,,,,,,0.046,-0.484231996367762,0.873521555274666,-0.049794238263273,The ASAS-SN Catalog of Variable Stars: II,false,false,false,2019-04-16 09:55:43 UTC,2021-08-05 16:45:44 UTC,EDR3 3081121787677797504,GALEX J075600.3-025115,16.9504,0.0334,17.1861,0.0238,TIC 25792600,12.086,2.374
90033c52-4a7e-561b-aa74-a21865490d44,121251,ASASSN-V J075648.02+305805.4,CSS 080406:075648+305805,119.20008,30.96817,190.00948,26.70097,17.25,1.03,,UG,,0.99,0.8,2457763.99732,,20.68384,0.068024,20.519054,0.164723,20.752258,0.36988,-0.233204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.058,-0.418317915750541,0.74848932455317,0.514561806192475,The ASAS-SN Catalog of Variable Stars: II,false,false,false,2019-04-16 09:55:43 UTC,2021-08-05 16:28:29 UTC,EDR3 877602521701648768,GALEX J075648.0+305806,21.233,0.3849,21.6475,0.3536,TIC 740693760,,
d801db42-bcb7-560f-ba6c-c3a6b9625a9c,433875,ASASSN-V J075648.83-124654.4,[PK2008] J075648.83-124653.5,119.20345,-12.78179,231.92152,8.24222,16.19,1.76,,CV,,0.35,0.95,2457427.68728,3036063148338139648,16.861763,0.012487,17.245073,0.049669,16.246296,0.034323,0.998777,0.6253,0.0561,11.1408,-6.217,0.052,4.238,0.054,22.142913345877,1610.63379,J075648.85-124653.9,15.39,0.044,14.734,0.055,14.605,0.088,14.112,0.026,13.954,0.037,12.693,,9.019,,0.785,0.158,3.674,,,,,,,,,,,,,0.128,-0.475821618137049,0.85126217302832,-0.221238560121294,The ASAS-SN Catalog of Variable Stars: II,false,false,false,2019-04-16 09:55:43 UTC,2021-08-05 18:01:03 UTC,EDR3 3036063148338139776,GALEX J075648.8-124653,19.2462,0.0894,19.0676,0.0702,TIC 56380389,7.524,1.001
4b5d0451-7094-5b24-ab91-742a9c8bb0e4,118996,ASASSN-V J075808.81+104345.5,SDSS J075808.81+104345.5,119.53671,10.72931,210.67351,19.62324,16.98,0.62,,CV,,0.94,0.81,2457757.8336,3147451888206160896,16.960169,0.006669,17.003218,0.016948,16.832514,0.017348,0.170704,0.4786,0.0727,6.5817,-2.739,0.076,0.315,0.048,6.44555275897153,2027.51196,J075808.82+104345.7,16.447,0.136,16.265,0.258,15.974,,16.383,0.077,16.285,0.253,11.899,,8.954,,0.473,0.098,2.945,22540310,17.056,0.092,17.094,0.014,,,,,,,0.038,0.02,-0.484362655970739,0.854829706378754,0.186169252545591,The ASAS-SN Catalog of Variable Stars: II,false,false,false,2019-04-16 09:55:44 UTC,2021-08-05 17:39:19 UTC,EDR3 3147451888206160896,,,,,,TIC 271206568,2.757,0.983
eae1e3cb-5949-5a7d-8399-9cdbab3dd087,119196,ASASSN-V J075844.20+120153.5,SDSS J075844.17+120153.6,119.68417,12.03152,209.48213,20.3035,14.31,0.24,931.1321375,CV,,0.55,0.71,2457078.86945,3151064780336438784,14.222478,0.005412,14.218661,0.014387,14.199832,0.014932,0.018829,1.1172,0.031,36.0749,-12.945,0.034,-8.525,0.02,85.3195150730733,861.113586,J075844.16+120153.6,14.131,0.022,14.086,0.047,14.005,0.065,13.997,0.026,13.822,0.043,11.92,,8.71,,0.126,0.175,3.21,22584674,14.364,0.106,14.413,0.153,14.309,0.136,14.433,0.081,14.631,0.132,0.049,0.024,-0.48434022785047,0.849684199541049,0.208449765497689,The ASAS-SN Catalog of Variable Stars: II,true,false,false,2019-04-16 09:55:43 UTC,2021-08-05 16:37:37 UTC,EDR3 3151064780336438656,,,,,,TIC 271207314,15.5,1.155
f6686f50-ed43-5e5c-aa18-6ae9e537aaf7,100089,ASASSN-V J080033.81+192416.5,SDSS J080033.86+192416.5,120.14088,19.40459,202.37014,23.632,17.12,1.71,131.413014,UGSU,,0.47,0.79,2457407.80235,670132550216853632,19.72765,0.018249,19.957079,0.103712,19.345201,0.090955,0.611877,1.335,0.2454,5.4401,-9.213,0.432,1.959,0.258,58.9225142190063,757.705811,J080033.67+192415.2,15.816,,15.764,0.151,15.173,0.13,15.265,0.039,15.278,0.103,11.95,,8.375,,0.643,-0.013,3.575,,,,,,,,,,,,,0.039,-0.473605037115726,0.815669693361088,0.332236692962775,The ASAS-SN Catalog of Variable Stars: II,true,false,false,2019-04-16 09:55:43 UTC,2021-08-05 16:48:11 UTC,EDR3 670132550216853632,,,,,,TIC 386775951,9.419,0.953
70690f29-3957-54ed-84f4-e8fd11a47ed2,269480,ASASSN-V J080117.13-462328.1,1RXS J080114.6-462324,120.32139,-46.39114,261.2443,-8.393,15.09,0.52,,CV,,0.52,0.9,2457801.69543,5518846852963401728,15.409684,0.009839,15.723103,0.031609,14.872444,0.02132,0.850658,0.704,0.023,30.5548,-2.151,0.027,1.201,0.031,8.58395988262647,1360.36816,J080116.96-462327.5,14.442,0.043,14.032,0.051,13.744,0.059,13.307,0.025,13.153,0.027,12.401,0.311,9.068,,0.698,0.154,3.333,43336942,15.455,0.0,16.111,0.033,15.7,0.189,15.237,0.093,15.044,0.068,0.656,0.328,-0.348210899664383,0.595381169655323,-0.724065212653378,The ASAS-SN Catalog of Variable Stars: II,false,false,false,2019-04-16 09:55:44 UTC,2021-08-05 18:08:46 UTC,EDR3 5518846852963401600,,,,,,TIC 79650089,2.464,1.054
9a0e1e2e-170c-5a09-b39c-09841ba1e544,392428,ASASSN-V J080234.56-000940.4,ASASSN-14kj,120.64401,-0.16121,221.40073,15.69714,16.97,2.33,249.7670178,UG,,0.45,0.75,2457842.83136,3084019099597471744,18.281124,0.015642,18.647167,0.06939,18.019447,0.103439,0.62772,1.2247,0.1216,10.0752,6.135,0.12,-7.255,0.117,54.860035537615,820.921814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.046,-0.509700400615169,0.860347363007423,-0.00281364157472424,The ASAS-SN Catalog of Variable Stars: II,true,false,false,2019-04-16 09:55:43 UTC,2021-08-05 16:47:39 UTC,EDR3 3084019099597471744,GALEX J080234.3-000938,18.3553,0.0892,17.9844,0.0524,TIC 73188810,9.501,1.046
a12738db-1b04-5f18-ac9e-30f4b484e05a,273733,ASASSN-V J080244.78-410542.0,ASASSN-16cb,120.68658,-41.095,256.82353,-5.41601,17.07,2.39,168.5196652,UG,,0.45,0.8,2458211.48659,5534444593634077696,20.526728,0.026687,20.803913,0.152271,19.957846,0.133276,0.846067,0.6275,0.4858,1.2915,-0.456,0.608,-2.469,0.667,0.737449866395047,16138.0254,J080245.34-410544.6,16.089,0.083,15.739,0.125,15.435,0.186,15.148,0.032,15.229,0.066,11.914,,8.926,,0.654,-0.081,2.988,,,,,,,,,,,,,1.189,-0.384603952124934,0.648092620118782,-0.657309482479489,The ASAS-SN Catalog of Variable Stars: II,true,false,false,2019-04-16 09:55:44 UTC,2021-08-05 17:18:58 UTC,EDR3 5534444593634077568,,,,,,TIC 821753663,2.511,1.026
e498c3d0-7bd8-580c-839b-126f858ff8fe,147251,ASASSN-V J080253.37+001654.4,ASASSN-15if,120.72237,0.28178,221.03378,15.97598,17.63,0.66,,UG,,0.99,0.79,2456992.95669,3084425369144152576,19.837332,0.01219,20.121906,0.084772,19.669418,0.112957,0.452488,1.351,0.4369,3.0923,-16.579,0.476,-2.988,0.432,60.6517858902653,1316.54089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.058,-0.510872413046062,0.859642478690988,0.00491796894137782,The ASAS-SN Catalog of Variable Stars: II,false,false,false,2019-04-16 09:55:43 UTC,2021-08-05 18:13:12 UTC,EDR3 3084425369144152704,GALEX J080253.3+001654,20.7494,0.3121,20.3668,0.1938,TIC 803906787,16.846,1.005
47b0a080-2fda-55a6-83d1-a4504c872a82,111368,ASASSN-V J080303.86+251626.9,SDSS J080303.90+251627.0,120.76608,25.27415,196.53494,26.23982,16.53,1.37,,UGSU,,0.86,0.83,2457125.81084,681813727390427136,18.9361,0.019771,19.109924,0.094685,18.384205,0.059936,0.725719,0.999,0.2093,4.7743,-7.631,0.216,-7.517,0.174,8.01935117435919,6331.28271,J080304.17+251629.9,14.721,0.038,14.277,0.065,14.084,0.05,14.027,0.027,14.031,0.045,11.891,,8.845,,0.637,-0.004,3.046,,,,,,,,,,,,,0.028,-0.462567777567101,0.777010174238699,0.426949927141555,The ASAS-SN Catalog of Variable Stars: II,false,false,false,2019-04-16 09:55:44 UTC,2021-08-05 16:33:16 UTC,EDR3 681813727390427136,,,,,,TIC 801157678,10.711,1.046
2447b4e8-a916-57b8-8a09-6e24998e1149,121392,ASASSN-V J080307.03+284856.1,SDSS J080306.99+284855.8,120.77928,28.81559,192.77376,27.36835,16.57,1.58,,UGSU,,0.54,0.88,2457416.95513,876378219800402432,19.653429,0.058391,19.748089,0.20848,19.133692,0.162782,0.614397,0.6738,0.2326,2.8963,-1.168,0.247,-2.233,0.275,7.60997787950126,1569.63745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.068,-0.448367252277721,0.752761865374828,0.481992096535137,The ASAS-SN Catalog of Variable Stars: II,false,false,false,2019-04-16 09:55:43 UTC,2021-08-05 17:03:48 UTC,EDR3 876378219800736768,GALEX J080307.0+284855,,,21.0633,0.2972,TIC 801652443,2.52,0.961
cb16bc2e-5d6c-56ab-8c66-c9acb8ecb5c6,133306,ASASSN-V J080315.91+661116.6,iPTF17an,120.8163,66.18794,149.81898,31.86685,10.27,0.44,,UG,,0.79,0.82,2457793.90053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.051,-0.206829748571661,0.346735816173586,0.914874706661093,The ASAS-SN Catalog of Variable Stars: II,false,false,false,2019-04-16 09:55:44 UTC,2019-04-16 09:55:44 UTC,,,,,,,,,
352aca6a-983a-5b0f-a1ec-a6cc1baa5fea,329535,ASASSN-V J080420.69-484429.6,ASASSN-16lw,121.08621,-48.74156,263.55184,-9.16107,16.42,0.58,,UG,,1.06,0.78,2458033.82967,5517618251793195008,18.492498,0.003156,18.910831,0.027308,17.975576,0.015947,0.935255,0.1482,0.1079,1.3737,-3.034,0.13,5.759,0.132,6.42949891245008,4798.8457,J080420.34-484432.1,13.801,0.036,13.139,0.03,12.883,0.029,12.729,0.024,12.559,0.023,12.825,0.542,9.041,,0.918,0.17,3.784,,,,,,,,,,,,,0.282,-0.340495375924755,0.564752911689203,-0.751742673866814,The ASAS-SN Catalog of Variable Stars: II,false,false,false,2019-04-16 09:55:44 UTC,2021-08-05 17:08:38 UTC,EDR3 5517618251793195008,,,,,,TIC 818213186,6.51,1.077
f2966d92-4ff0-54a4-b932-2c69420b5d86,146963,ASASSN-V J080448.85+024854.1,ASASSN-16ac,121.20356,2.81503,218.93095,17.58713,15.49,0.45,,UG,,0.81,0.84,2457398.93984,3094012943037857792,20.77734,0.031701,21.36012,0.254871,20.32326,0.213322,1.036861,-0.6782,1.4387,-0.5,-3.249,2.746,-3.155,2.456,29.3677922730932,1368.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.032,-0.517454982086688,0.854299932566498,0.0491117779208072,The ASAS-SN Catalog of Variable Stars: II,false,false,false,2019-04-16 09:55:44 UTC,2021-08-05 18:06:09 UTC,EDR3 3094012943037857792,GALEX J080448.8+024853,21.1332,0.2538,20.6945,0.1578,TIC 804115482,,
f656f4ab-4a86-5870-ba83-e2325e9f02f2,603254,ASASSN-V J080534.49+072029.1,SDSS J080534.49+072029.1,121.39371,7.34142,214.76113,19.80675,17.36,0.72,,CV,,1.09,0.81,2457288.12446,3097732002461148672,17.883097,0.00499,18.361713,0.023979,17.236124,0.0164,1.125589,0.6135,0.1453,4.2216,-4.249,0.142,-3.958,0.101,13.135403576474,2095.44946,J080534.49+072029.2,16.435,0.123,15.543,0.132,15.979,0.253,15.739,0.047,15.957,0.177,12.679,,8.98,,0.456,-0.218,3.699,,,,,,,,,,,,,0.026,-0.516645626164663,0.846610389567308,0.127781631080583,The ASAS-SN Catalog of Variable Stars: II,false,false,false,2019-04-16 09:55:44 UTC,2021-08-05 17:58:53 UTC,EDR3 3097732002461148672,GALEX J080534.5+072029,21.9254,0.3364,21.0863,0.1673,TIC 443854988,5.807,1.039
0b8ad37c-6d36-57e4-b282-8ceea1bf3772,74019,ASASSN-V J080540.64-690916.2,ASASSN-16al,121.41933,-69.1545,282.03123,-18.9857,15.99,0.85,,UG,,0.91,0.79,2457763.69754,,,,,,,,,,,,,,,,,,J080541.59-690922.7,16.512,0.144,16.914,,15.693,0.252,15.985,0.034,16.856,0.156,13.536,,9.39,,0.819,-0.871,4.146,,,,,,,,,,,,,0.195,-0.185503331689379,0.303672817890277,-0.934543382410212,The ASAS-SN Catalog of Variable Stars: II,false,false,false,2019-04-16 09:55:44 UTC,2019-04-16 09:55:44 UTC,,,,,,,,,
48ae3417-7305-59d2-9b87-49b07c59684a,124964,ASASSN-V J080542.64+640149.7,MASTER OT J080541.63+640145.5,121.42765,64.03046,152.33661,32.27892,14.45,0.25,,UG,,0.97,0.76,2457441.85315,1091495638254082944,19.133453,0.003277,20.62886,0.064466,17.902716,0.011374,2.726145,3.4142,0.2629,12.9885,-16.048,0.177,-21.034,0.19,403.506523645127,310.789764,J080543.25+640146.6,16.163,0.086,15.682,0.108,15.242,0.134,14.775,0.032,14.567,0.05,12.659,0.53,8.857,,0.921,0.208,3.802,,,,,,,,,,,,,0.068,-0.228326952767252,0.373653999092027,0.899026969341052,The ASAS-SN Catalog of Variable Stars: II,false,false,false,2019-04-16 09:55:44 UTC,2021-08-05 17:31:17 UTC,EDR3 1091495638254082944,,,,,,TIC 73195070,26.457,1.053
03281529-b271-5b7d-8945-4774063b9291,644919,ASASSN-V J080605.69-232130.7,Gaia17aay,121.52371,-23.35853,242.1689,4.62779,16.07,0.76,,UG,,0.92,0.78,2458181.61443,,17.97895,0.006153,17.968016,0.022094,17.866869,0.063232,0.101147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.242,-0.479999420228433,0.782560776887047,-0.396483526843562,The ASAS-SN Catalog of Variable Stars: II,false,false,false,2019-04-16 09:55:44 UTC,2021-08-05 16:28:27 UTC,EDR3 5698964827737170048,,,,,,,,
9912c6d3-17ba-57c5-91e7-85f9cc548a28,124491,ASASSN-V J080700.90+554736.9,CSS 140311:080701+554739,121.75377,55.79357,162.09449,32.6241,17.28,1.12,0.507947,UG,,0.52,0.75,2457847.75374,1033373117151731840,19.645395,0.009227,19.845219,0.09487,19.286118,0.06553,0.559101,1.6142,0.2757,5.8544,-11.613,0.319,-2.716,0.252,87.6801690380726,644.741211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.057,-0.295856394768721,0.478028310696847,0.827017489444313,The ASAS-SN Catalog of Variable Stars: II,true,false,false,2019-04-16 09:55:43 UTC,2021-08-05 17:08:56 UTC,EDR3 1033373117151731840,GALEX J080701.0+554739,20.8174,0.2798,21.0896,0.2736,TIC 802300170,11.926,0.936
29f1b5bb-7454-575d-b480-5c43d31a0800,440703,ASASSN-V J080728.54-210135.8,ASASSN-15cs,121.8689,-21.0266,240.35823,6.14125,15.99,1.66,,UG,,0.5,0.92,2458222.64161,5712969857091915776,17.781425,0.028345,17.93775,0.111484,17.19243,0.083169,0.745319,0.8188,0.0896,9.1364,-5.253,0.07,-1.541,0.082,21.7748010724029,1191.67554,J080728.55-210141.5,15.138,0.044,14.74,0.058,14.789,0.131,14.549,0.032,14.607,0.055,12.078,,9.134,,0.349,-0.058,2.944,46456624,,,17.106,0.0,16.804,0.049,16.305,0.0,15.821,0.0,,0.138,-0.492821505690553,0.792709636110061,-0.358801332699798,The ASAS-SN Catalog of Variable Stars: II,false,false,false,2019-04-16 09:55:45 UTC,2021-08-05 18:06:07 UTC,EDR3 5712969857091915392,,,,,,TIC 176306066,5.475,1.161
e42ef89a-17f6-5502-99af-13a017cc472e,601469,ASASSN-V J080729.69+153442.0,PTF09bd,121.87372,15.57832,206.9202,23.68862,14.41,0.22,,UG,,0.85,0.84,2457427.9211,,,,,,,,,,,,,,,,,,J080729.74+153437.8,,,,,,,16.463,0.074,16.55,0.291,12.129,,8.671,,,-0.087,3.458,,,,,,,,,,,,,0.027,-0.50865060950661,0.818017469205518,0.268555352810465,The ASAS-SN Catalog of Variable Stars: II,false,false,false,2019-04-16 09:55:44 UTC,2021-08-05 16:28:33 UTC,,GALEX J080729.6+153443,,,21.7243,0.3656,,,
